chr	start	stop	window	rec_rate	callable	n_ins	theta_ins	pi_ins	tajd_ins	n_del	theta_del	pi_del	tajd_del	total_length	n_indel	n_callable	indel_type
chr2	78000000	80000000	243	0.549560472706	1230968	272	6.22831254876e-05	5.78363831083e-05	-0.297315010804	334	7.64800143855e-05	6.72855149683e-05	-0.50138304912	14058	2811	1483008	insertion
chr2	78000000	80000000	243	0.549560472706	1230968	272	6.22831254876e-05	5.78363831083e-05	-0.297315010804	334	7.64800143855e-05	6.72855149683e-05	-0.50138304912	21684	5235	1483008	deletion
chr2	82000000	84000000	245	0.538842980678	1455287	398	7.70872724793e-05	6.7441933049e-05	-0.52237213692	487	9.43253811493e-05	7.73477382088e-05	-0.752193291744	14753	2810	1402075	insertion
chr2	82000000	84000000	245	0.538842980678	1455287	398	7.70872724793e-05	6.7441933049e-05	-0.52237213692	487	9.43253811493e-05	7.73477382088e-05	-0.752193291744	21927	5108	1402075	deletion
chr2	84000000	86000000	246	0.536008091335	1428748	643	0.000126853833147	0.000115312589469	-0.380630061399	839	0.000165521564557	0.000145206263032	-0.513888246623	14301	2902	1612640	insertion
chr2	84000000	86000000	246	0.536008091335	1428748	643	0.000126853833147	0.000115312589469	-0.380630061399	839	0.000165521564557	0.000145206263032	-0.513888246623	21579	5119	1612640	deletion
chr2	86000000	88000000	247	0.53353854238	1690565	669	0.000111543046442	0.000102469635268	-0.340360905229	922	0.000153725992256	0.000131513179882	-0.60514368385	13086	2992	1686297	insertion
chr2	86000000	88000000	247	0.53353854238	1690565	669	0.000111543046442	0.000102469635268	-0.340360905229	922	0.000153725992256	0.000131513179882	-0.60514368385	21402	4918	1686297	deletion
chr2	88000000	90000000	248	0.532093524985	1551200	817	0.000148457628196	0.000133597757933	-0.419065504989	1100	0.000199881751549	0.000180237371407	-0.411751157457	14288	3034	1811789	insertion
chr2	88000000	90000000	248	0.532093524985	1551200	817	0.000148457628196	0.000133597757933	-0.419065504989	1100	0.000199881751549	0.000180237371407	-0.411751157457	21598	5024	1811789	deletion
chr2	90000000	92000000	249	0.531592254924	1410133	675	0.000134924853173	0.000125131907117	-0.303700587731	966	0.00019309245654	0.000163500814985	-0.641878920775	13237	2900	1675477	insertion
chr2	90000000	92000000	249	0.531592254924	1410133	675	0.000134924853173	0.000125131907117	-0.303700587731	966	0.00019309245654	0.000163500814985	-0.641878920775	20550	4667	1675477	deletion
chr2	92000000	94000000	250	0.53203950787	1609991	808	0.000141460819564	0.00012836619649	-0.387537074701	963	0.000168597486684	0.000148582066281	-0.497232959904	12220	2703	1639153	insertion
chr2	92000000	94000000	250	0.53203950787	1609991	808	0.000141460819564	0.00012836619649	-0.387537074701	963	0.000168597486684	0.000148582066281	-0.497232959904	17104	4089	1639153	deletion
chr2	94000000	96000000	251	0.533450353533	1426194	1014	0.000200404563745	0.000183484301944	-0.353667837684	1365	0.000269775374273	0.000240821301125	-0.449826938476	15057	3212	1749227	insertion
chr2	94000000	96000000	251	0.533450353533	1426194	1014	0.000200404563745	0.000183484301944	-0.353667837684	1365	0.000269775374273	0.000240821301125	-0.449826938476	22290	5564	1749227	deletion
chr2	96000000	98000000	252	0.536231762004	955917	616	0.000181638867058	0.000169801132811	-0.272614547969	875	0.000258009754344	0.000236185447283	-0.354202046623	10406	2180	1163332	insertion
chr2	96000000	98000000	252	0.536231762004	955917	616	0.000181638867058	0.000169801132811	-0.272614547969	875	0.000258009754344	0.000236185447283	-0.354202046623	14063	3533	1163332	deletion
chr2	98000000	100000000	253	0.539136988594	1456578	796	0.000154037896363	0.000136896204666	-0.465870006775	1081	0.00020918965574	0.000180455401922	-0.575458646304	14640	3018	1727399	insertion
chr2	98000000	100000000	253	0.539136988594	1456578	796	0.000154037896363	0.000136896204666	-0.465870006775	1081	0.00020918965574	0.000180455401922	-0.575458646304	20718	4907	1727399	deletion
chr2	100000000	102000000	254	0.543576103671	1603558	897	0.000157672526845	0.000147724130045	-0.264222937593	1137	0.000199859156102	0.000179213316493	-0.432819054668	13721	2956	1715779	insertion
chr2	100000000	102000000	254	0.543576103671	1603558	897	0.000157672526845	0.000147724130045	-0.264222937593	1137	0.000199859156102	0.000179213316493	-0.432819054668	20413	4752	1715779	deletion
chr2	102000000	104000000	255	0.548650119419	1413344	860	0.000171513705203	0.000160109268292	-0.278421486737	1197	0.000238723145497	0.000216083274843	-0.397392216089	13759	3055	1707198	insertion
chr2	102000000	104000000	255	0.548650119419	1413344	860	0.000171513705203	0.000160109268292	-0.278421486737	1197	0.000238723145497	0.000216083274843	-0.397392216089	21545	5084	1707198	deletion
chr2	104000000	106000000	256	0.554929073063	1468844	747	0.000143348510822	0.000131567839457	-0.343983029383	962	0.000184606783683	0.000160778064067	-0.540627720951	11623	2627	1724796	insertion
chr2	104000000	106000000	256	0.554929073063	1468844	747	0.000143348510822	0.000131567839457	-0.343983029383	962	0.000184606783683	0.000160778064067	-0.540627720951	19177	4353	1724796	deletion
chr2	106000000	108000000	257	0.56225150559	1466108	914	0.000175722951654	0.000160137552874	-0.371434842791	1290	0.000248011605727	0.000227333004691	-0.349419052521	13842	2952	1759125	insertion
chr2	106000000	108000000	257	0.56225150559	1466108	914	0.000175722951654	0.000160137552874	-0.371434842791	1290	0.000248011605727	0.000227333004691	-0.349419052521	20732	4938	1759125	deletion
chr2	108000000	110000000	258	0.570285370888	1458147	926	0.000179002021433	0.000161928659781	-0.399454973076	1129	0.00021824328531	0.000192316903433	-0.497729003595	13014	2916	1742610	insertion
chr2	108000000	110000000	258	0.570285370888	1458147	926	0.000179002021433	0.000161928659781	-0.399454973076	1129	0.00021824328531	0.000192316903433	-0.497729003595	20221	4647	1742610	deletion
chr2	110000000	112000000	259	0.579306275983	1431586	1046	0.000205950333382	0.000190396120843	-0.316381006177	1398	0.000275256755323	0.000243109096448	-0.489514966212	15779	3096	1703960	insertion
chr2	110000000	112000000	259	0.579306275983	1431586	1046	0.000205950333382	0.000190396120843	-0.316381006177	1398	0.000275256755323	0.000243109096448	-0.489514966212	22528	5313	1703960	deletion
chr2	112000000	114000000	260	0.589444860712	1400610	935	0.000188166646713	0.000171350152321	-0.374291064838	1226	0.000246729742107	0.000215169405511	-0.536017446297	13654	2932	1679767	insertion
chr2	112000000	114000000	260	0.589444860712	1400610	935	0.000188166646713	0.000171350152321	-0.374291064838	1226	0.000246729742107	0.000215169405511	-0.536017446297	21454	4977	1679767	deletion
chr2	114000000	116000000	261	0.600535644702	1531258	828	0.000152415881966	0.000135784467824	-0.456860763944	1161	0.000213713573626	0.000193339483992	-0.399448990042	12727	2799	1740587	insertion
chr2	114000000	116000000	261	0.600535644702	1531258	828	0.000152415881966	0.000135784467824	-0.456860763944	1161	0.000213713573626	0.000193339483992	-0.399448990042	20239	4786	1740587	deletion
chr2	116000000	118000000	262	0.612475455746	1533824	743	0.000136540516763	0.000122452805949	-0.431849264655	999	0.000183585432363	0.00015905550956	-0.559680194052	12719	2893	1716074	insertion
chr2	116000000	118000000	262	0.612475455746	1533824	743	0.000136540516763	0.000122452805949	-0.431849264655	999	0.000183585432363	0.00015905550956	-0.559680194052	20940	4972	1716074	deletion
chr2	118000000	120000000	263	0.6256316106	1360639	768	0.000159098674871	0.000143550973206	-0.409067200468	1023	0.000211924406762	0.000184657820023	-0.538957067053	12288	2515	1613998	insertion
chr2	118000000	120000000	263	0.6256316106	1360639	768	0.000159098674871	0.000143550973206	-0.409067200468	1023	0.000211924406762	0.000184657820023	-0.538957067053	20253	4666	1613998	deletion
chr2	120000000	122000000	264	0.638468221711	1381154	735	0.000150000770869	0.000132379765113	-0.491673216805	1043	0.000212858236756	0.000186967983981	-0.509528030264	12759	2726	1678963	insertion
chr2	120000000	122000000	264	0.638468221711	1381154	735	0.000150000770869	0.000132379765113	-0.491673216805	1043	0.000212858236756	0.000186967983981	-0.509528030264	18852	4599	1678963	deletion
chr2	122000000	124000000	265	0.65476265374	1374085	856	0.000175593495103	0.000168923894427	-0.159042781009	1139	0.000233646017433	0.000209777875153	-0.428015583337	14691	3013	1653580	insertion
chr2	122000000	124000000	265	0.65476265374	1374085	856	0.000175593495103	0.000168923894427	-0.159042781009	1139	0.000233646017433	0.000209777875153	-0.428015583337	23422	5529	1653580	deletion
chr2	124000000	126000000	266	0.669765032316	1439226	852	0.000166862542277	0.000156059759314	-0.271077904632	1281	0.000250881357579	0.000227527266666	-0.390109752824	14868	2990	1686139	insertion
chr2	124000000	126000000	266	0.669765032316	1439226	852	0.000166862542277	0.000156059759314	-0.271077904632	1281	0.000250881357579	0.000227527266666	-0.390109752824	23369	5733	1686139	deletion
chr2	126000000	128000000	267	0.685551222597	1386508	616	0.000125229483625	0.000115955828751	-0.309765870307	818	0.000166294996112	0.000148692368089	-0.443168792037	13289	2717	1647447	insertion
chr2	126000000	128000000	267	0.685551222597	1386508	616	0.000125229483625	0.000115955828751	-0.309765870307	818	0.000166294996112	0.000148692368089	-0.443168792037	20902	4751	1647447	deletion
chr2	128000000	130000000	268	0.704734696902	1425712	666	0.000131671166037	0.000114258700214	-0.553317960891	863	0.000170618943378	0.000150207497432	-0.500931227111	12073	2811	1704658	insertion
chr2	128000000	130000000	268	0.704734696902	1425712	666	0.000131671166037	0.000114258700214	-0.553317960891	863	0.000170618943378	0.000150207497432	-0.500931227111	22179	5282	1704658	deletion
chr2	130000000	132000000	269	0.723507961465	1407063	578	0.000115787733479	0.000106193576714	-0.346522947705	779	0.000156053017959	0.000127391146254	-0.768855827663	12146	2739	1606740	insertion
chr2	130000000	132000000	269	0.723507961465	1407063	578	0.000115787733479	0.000106193576714	-0.346522947705	779	0.000156053017959	0.000127391146254	-0.768855827663	21689	5163	1606740	deletion
chr2	132000000	134000000	270	0.742925436281	1845640	676	0.000103239991326	9.42220584729e-05	-0.36549828867	1095	0.000167230459322	0.000148318255599	-0.47379714552	13654	2911	1707091	insertion
chr2	132000000	134000000	270	0.742925436281	1845640	676	0.000103239991326	9.42220584729e-05	-0.36549828867	1095	0.000167230459322	0.000148318255599	-0.47379714552	23313	5518	1707091	deletion
chr2	134000000	136000000	271	0.762795401828	1314291	941	0.000201811702829	0.000193440297548	-0.173730136566	1282	0.000274944317776	0.000246849121654	-0.428233001869	15948	3162	1632911	insertion
chr2	134000000	136000000	271	0.762795401828	1314291	941	0.000201811702829	0.000193440297548	-0.173730136566	1282	0.000274944317776	0.000246849121654	-0.428233001869	24654	6139	1632911	deletion
chr2	136000000	138000000	272	0.784898667532	1870524	538	8.1071320742e-05	6.72032345791e-05	-0.715179035972	762	0.000114825922687	9.59230225271e-05	-0.689086519963	11542	2633	1755608	insertion
chr2	136000000	138000000	272	0.784898667532	1870524	538	8.1071320742e-05	6.72032345791e-05	-0.715179035972	762	0.000114825922687	9.59230225271e-05	-0.689086519963	21190	5054	1755608	deletion
chr2	138000000	140000000	273	0.806455210399	1401401	574	0.000115451007374	0.000101004186825	-0.523300118102	911	0.000183233219021	0.00016563124293	-0.402297183516	12531	2649	1643468	insertion
chr2	138000000	140000000	273	0.806455210399	1401401	574	0.000115451007374	0.000101004186825	-0.523300118102	911	0.000183233219021	0.00016563124293	-0.402297183516	23735	5485	1643468	deletion
chr2	140000000	142000000	274	0.831603397069	1555783	739	0.000133888622729	0.000122135149615	-0.367425171569	972	0.000176102491601	0.000153698203819	-0.532869789396	11372	2511	1789153	insertion
chr2	140000000	142000000	274	0.831603397069	1555783	739	0.000133888622729	0.000122135149615	-0.367425171569	972	0.000176102491601	0.000153698203819	-0.532869789396	22371	5472	1789153	deletion
chr2	142000000	144000000	275	0.855389288301	1469634	830	0.000159190504446	0.000142072609127	-0.450215960703	1220	0.000233990861957	0.000204888105689	-0.521182950179	12453	2664	1726942	insertion
chr2	142000000	144000000	275	0.855389288301	1469634	830	0.000159190504446	0.000142072609127	-0.450215960703	1220	0.000233990861957	0.000204888105689	-0.521182950179	24396	5867	1726942	deletion
chr2	144000000	146000000	276	0.880631291339	1464236	1028	0.000197892935942	0.000182502216712	-0.325789835034	1411	0.00027162152978	0.000248669289866	-0.354178167291	13483	2791	1754403	insertion
chr2	144000000	146000000	276	0.880631291339	1464236	1028	0.000197892935942	0.000182502216712	-0.325789835034	1411	0.00027162152978	0.000248669289866	-0.354178167291	22713	5735	1754403	deletion
chr2	146000000	148000000	277	0.908277173284	1547195	836	0.00015230335897	0.000152891284925	0.0161625198227	1171	0.000213334011189	0.00019530420161	-0.354122304252	12258	2681	1717189	insertion
chr2	146000000	148000000	277	0.908277173284	1547195	836	0.00015230335897	0.000152891284925	0.0161625198227	1171	0.000213334011189	0.00019530420161	-0.354122304252	20827	4910	1717189	deletion
chr2	148000000	150000000	278	0.93351348071	1130141	787	0.000196286467355	0.00019983999202	0.0757868645519	1005	0.000250658068223	0.000234842610929	-0.26429426449	11543	2716	1548818	insertion
chr2	148000000	150000000	278	0.93351348071	1130141	787	0.000196286467355	0.00019983999202	0.0757868645519	1005	0.000250658068223	0.000234842610929	-0.26429426449	20900	4159	1548818	deletion
chr3	16000000	18000000	288	1.32751532648	1419086	361	7.17045548101e-05	6.7556456094e-05	-0.241381325598	449	8.91837814674e-05	7.85049413199e-05	-0.500211786167	11165	2547	1634697	insertion
chr3	16000000	18000000	288	1.32751532648	1419086	361	7.17045548101e-05	6.7556456094e-05	-0.241381325598	449	8.91837814674e-05	7.85049413199e-05	-0.500211786167	18818	4336	1634697	deletion
chr3	18000000	20000000	289	1.26413992649	1678764	739	0.000124080360989	0.000111717530529	-0.417024170092	960	0.000161186937144	0.000137742316434	-0.609195325849	11619	2670	1738880	insertion
chr3	18000000	20000000	289	1.26413992649	1678764	739	0.000124080360989	0.000111717530529	-0.417024170092	960	0.000161186937144	0.000137742316434	-0.609195325849	18271	4369	1738880	deletion
chr3	20000000	22000000	290	1.18044738214	1412341	695	0.000138705440269	0.0001215823866	-0.516597765887	924	0.000184408383898	0.00016210115352	-0.506605021466	11809	2607	1651624	insertion
chr3	20000000	22000000	290	1.18044738214	1412341	695	0.000138705440269	0.0001215823866	-0.516597765887	924	0.000184408383898	0.00016210115352	-0.506605021466	18658	4324	1651624	deletion
chr3	22000000	24000000	291	1.09719488632	1502549	806	0.00015120099719	0.00013631572257	-0.41215037083	1091	0.000204665369646	0.000177498371101	-0.556108823553	14348	3033	1728734	insertion
chr3	22000000	24000000	291	1.09719488632	1502549	806	0.00015120099719	0.00013631572257	-0.41215037083	1091	0.000204665369646	0.000177498371101	-0.556108823553	21418	5025	1728734	deletion
chr3	24000000	26000000	292	1.02741238213	1560661	605	0.000109268518372	9.83658779669e-05	-0.417347474516	752	0.0001358180592	0.00010985898384	-0.800019065212	13500	2891	1719019	insertion
chr3	24000000	26000000	292	1.02741238213	1560661	605	0.000109268518372	9.83658779669e-05	-0.417347474516	752	0.0001358180592	0.00010985898384	-0.800019065212	21086	5120	1719019	deletion
chr3	32000000	34000000	296	0.748991042772	1219799	295	6.81682272957e-05	5.63595874575e-05	-0.721827630654	445	0.000102830037785	7.99398313294e-05	-0.929879006113	11545	2423	1436692	insertion
chr3	32000000	34000000	296	0.748991042772	1219799	295	6.81682272957e-05	5.63595874575e-05	-0.721827630654	445	0.000102830037785	7.99398313294e-05	-0.929879006113	18638	4378	1436692	deletion
chr3	34000000	36000000	297	0.702826015984	1391734	664	0.000134480742907	0.000117309168199	-0.534257826207	933	0.000188961646283	0.000157176133098	-0.704482186743	13928	2986	1649620	insertion
chr3	34000000	36000000	297	0.702826015984	1391734	664	0.000134480742907	0.000117309168199	-0.534257826207	933	0.000188961646283	0.000157176133098	-0.704482186743	21746	4967	1649620	deletion
chr3	36000000	38000000	298	0.648998443813	1430547	816	0.000160781577429	0.000145586563079	-0.395669718544	1006	0.00019821846433	0.000175718577726	-0.475471881306	13677	3169	1679533	insertion
chr3	36000000	38000000	298	0.648998443813	1430547	816	0.000160781577429	0.000145586563079	-0.395669718544	1006	0.00019821846433	0.000175718577726	-0.475471881306	21941	5039	1679533	deletion
chr3	38000000	40000000	299	0.602045466098	1514013	799	0.000148752896999	0.000133997319845	-0.415273207728	1067	0.00019864748573	0.000169344301326	-0.617980209886	14220	3187	1707725	insertion
chr3	38000000	40000000	299	0.602045466098	1514013	799	0.000148752896999	0.000133997319845	-0.415273207728	1067	0.00019864748573	0.000169344301326	-0.617980209886	21802	4928	1707725	deletion
chr3	40000000	42000000	300	0.55778827933	1399903	776	0.000156247124817	0.000148036572609	-0.219972373248	1146	0.000230746398248	0.000217225576945	-0.245511932869	12635	2811	1665504	insertion
chr3	40000000	42000000	300	0.55778827933	1399903	776	0.000156247124817	0.000148036572609	-0.219972373248	1146	0.000230746398248	0.000217225576945	-0.245511932869	20658	4625	1665504	deletion
chr3	42000000	44000000	301	0.517213928663	1436735	781	0.000153222526654	0.000135489953189	-0.484467685264	1089	0.000213648311813	0.000193776349263	-0.389674672566	12439	2886	1686642	insertion
chr3	42000000	44000000	301	0.517213928663	1436735	781	0.000153222526654	0.000135489953189	-0.484467685264	1089	0.000213648311813	0.000193776349263	-0.389674672566	20304	4551	1686642	deletion
chr3	44000000	46000000	302	0.479682721717	1480279	975	0.000185656130719	0.000173299478644	-0.278772544549	1373	0.000261441915362	0.000237202794736	-0.388583016985	15065	3270	1647014	insertion
chr3	44000000	46000000	302	0.479682721717	1480279	975	0.000185656130719	0.000173299478644	-0.278772544549	1373	0.000261441915362	0.000237202794736	-0.388583016985	23324	5378	1647014	deletion
chr3	46000000	48000000	303	0.448200469612	1447496	804	0.000156562206669	0.000143492806307	-0.349477553593	1123	0.000218680793643	0.000191772187062	-0.515546660382	14512	3118	1707876	insertion
chr3	46000000	48000000	303	0.448200469612	1447496	804	0.000156562206669	0.000143492806307	-0.349477553593	1123	0.000218680793643	0.000191772187062	-0.515546660382	22203	5232	1707876	deletion
chr3	48000000	50000000	304	0.421610325932	1359447	874	0.000181216362779	0.000170080767749	-0.257312865355	1185	0.000245699530771	0.000224816646614	-0.356137758819	13757	2974	1629403	insertion
chr3	48000000	50000000	304	0.421610325932	1359447	874	0.000181216362779	0.000170080767749	-0.257312865355	1185	0.000245699530771	0.000224816646614	-0.356137758819	21229	4862	1629403	deletion
chr3	50000000	52000000	305	0.396815331179	1454794	877	0.000169920723873	0.000154020721183	-0.391832143959	1079	0.000209058678517	0.000185947831427	-0.463127349679	12415	2797	1681563	insertion
chr3	50000000	52000000	305	0.396815331179	1454794	877	0.000169920723873	0.000154020721183	-0.391832143959	1079	0.000209058678517	0.000185947831427	-0.463127349679	21631	4798	1681563	deletion
chr3	52000000	54000000	306	0.377231295753	1486076	734	0.000139220534533	0.000126458078718	-0.38367945004	1001	0.000189863426522	0.000167792650967	-0.48692285616	12621	2824	1741721	insertion
chr3	52000000	54000000	306	0.377231295753	1486076	734	0.000139220534533	0.000126458078718	-0.38367945004	1001	0.000189863426522	0.000167792650967	-0.48692285616	19419	4497	1741721	deletion
chr3	54000000	56000000	307	0.360852565696	1326022	866	0.000184083736044	0.000167842734053	-0.369430551154	1270	0.000269961137155	0.000240628697992	-0.455336754519	13179	2873	1583380	insertion
chr3	54000000	56000000	307	0.360852565696	1326022	866	0.000184083736044	0.000167842734053	-0.369430551154	1270	0.000269961137155	0.000240628697992	-0.455336754519	21507	4824	1583380	deletion
chr3	56000000	58000000	308	0.349015388289	1433968	810	0.000159218605697	0.000151904586287	-0.192318750257	1141	0.000224282011236	0.000200551344609	-0.443318965137	13540	2967	1691114	insertion
chr3	56000000	58000000	308	0.349015388289	1433968	810	0.000159218605697	0.000151904586287	-0.192318750257	1141	0.000224282011236	0.000200551344609	-0.443318965137	21860	4947	1691114	deletion
chr3	58000000	60000000	309	0.340948667017	1474505	961	0.000183706869058	0.00016628952553	-0.397100789102	1233	0.000235702986002	0.000215183721781	-0.36480427839	14245	3034	1705956	insertion
chr3	58000000	60000000	309	0.340948667017	1474505	961	0.000183706869058	0.00016628952553	-0.397100789102	1233	0.000235702986002	0.000215183721781	-0.36480427839	22221	5161	1705956	deletion
chr3	60000000	62000000	310	0.337170615694	1448912	745	0.00014493141116	0.000129044196066	-0.458819633625	1075	0.000209129217445	0.000183324489432	-0.516932751908	12172	2720	1672247	insertion
chr3	60000000	62000000	310	0.337170615694	1448912	745	0.00014493141116	0.000129044196066	-0.458819633625	1075	0.000209129217445	0.000183324489432	-0.516932751908	20328	4850	1672247	deletion
chr3	62000000	64000000	311	0.337216875028	1429081	913	0.000180078634866	0.000165745089253	-0.333336991957	1321	0.000260551891191	0.000233996533437	-0.42714244143	14289	3061	1738690	insertion
chr3	62000000	64000000	311	0.337216875028	1429081	913	0.000180078634866	0.000165745089253	-0.333336991957	1321	0.000260551891191	0.000233996533437	-0.42714244143	22378	5308	1738690	deletion
chr3	64000000	66000000	312	0.3414618424	1419842	951	0.000188794246713	0.000185031707383	-0.083469168559	1182	0.000234652786135	0.000208436832	-0.468133562278	13849	2913	1685274	insertion
chr3	64000000	66000000	312	0.3414618424	1419842	951	0.000188794246713	0.000185031707383	-0.083469168559	1182	0.000234652786135	0.000208436832	-0.468133562278	22096	5116	1685274	deletion
chr3	66000000	68000000	313	0.349280538448	1528923	835	0.000153939162319	0.000140683825701	-0.360525673179	1168	0.000215330468968	0.000188540010121	-0.521308508427	14108	2998	1726514	insertion
chr3	66000000	68000000	313	0.349280538448	1528923	835	0.000153939162319	0.000140683825701	-0.360525673179	1168	0.000215330468968	0.000188540010121	-0.521308508427	21438	5039	1726514	deletion
chr3	68000000	70000000	314	0.36172830045	1453835	604	0.000117103554076	0.00010735671336	-0.348138734405	905	0.000175461451057	0.000150281297758	-0.60097927069	11659	2625	1631724	insertion
chr3	68000000	70000000	314	0.36172830045	1453835	604	0.000117103554076	0.00010735671336	-0.348138734405	905	0.000175461451057	0.000150281297758	-0.60097927069	19385	4405	1631724	deletion
chr3	70000000	72000000	315	0.378465990745	1434368	895	0.00017587767057	0.000166099193806	-0.232826051837	1227	0.00024111944334	0.000220768420583	-0.353682397486	14674	3099	1661003	insertion
chr3	70000000	72000000	315	0.378465990745	1434368	895	0.00017587767057	0.000166099193806	-0.232826051837	1227	0.00024111944334	0.000220768420583	-0.353682397486	21521	5159	1661003	deletion
chr3	72000000	74000000	316	0.397370440095	1486186	746	0.000141486146699	0.000131180010266	-0.304888062927	991	0.000187952776647	0.000162847081477	-0.559497013322	12659	2720	1750160	insertion
chr3	72000000	74000000	316	0.397370440095	1486186	746	0.000141486146699	0.000131180010266	-0.304888062927	991	0.000187952776647	0.000162847081477	-0.559497013322	19593	4643	1750160	deletion
chr3	74000000	76000000	317	0.422929300876	1936656	905	0.000131717764382	0.000117584667918	-0.449340755795	1293	0.000188189026902	0.000164583749134	-0.525670937877	14870	3144	1715046	insertion
chr3	74000000	76000000	317	0.422929300876	1936656	905	0.000131717764382	0.000117584667918	-0.449340755795	1293	0.000188189026902	0.000164583749134	-0.525670937877	21445	5155	1715046	deletion
chr3	76000000	78000000	318	0.44925359292	1701167	704	0.000116647105617	0.000105373484635	-0.404456457201	952	0.000157738699642	0.000134860982274	-0.607448245401	12492	2785	1714047	insertion
chr3	76000000	78000000	318	0.44925359292	1701167	704	0.000116647105617	0.000105373484635	-0.404456457201	952	0.000157738699642	0.000134860982274	-0.607448245401	20500	4715	1714047	deletion
chr3	78000000	80000000	319	0.483832708242	1412095	723	0.000144318710389	0.000133072156134	-0.326147978857	1018	0.000203203938002	0.000172587911094	-0.631126626176	12986	2808	1633775	insertion
chr3	78000000	80000000	319	0.483832708242	1412095	723	0.000144318710389	0.000133072156134	-0.326147978857	1018	0.000203203938002	0.000172587911094	-0.631126626176	20628	4799	1633775	deletion
chr3	80000000	82000000	320	0.517959148546	1496614	772	0.000145397103278	0.000130097181476	-0.440488835146	1133	0.0002133871995	0.000186593132723	-0.526096219646	14324	3058	1733870	insertion
chr3	80000000	82000000	320	0.517959148546	1496614	772	0.000145397103278	0.000130097181476	-0.440488835146	1133	0.0002133871995	0.000186593132723	-0.526096219646	22912	5353	1733870	deletion
chr3	82000000	84000000	321	0.559149228746	1420877	724	0.000143625098413	0.000128367717151	-0.444599865229	1063	0.000210874971842	0.00018746020573	-0.465162016084	15357	3027	1696704	insertion
chr3	82000000	84000000	321	0.559149228746	1420877	724	0.000143625098413	0.000128367717151	-0.444599865229	1063	0.000210874971842	0.00018746020573	-0.465162016084	22252	5371	1696704	deletion
chr3	84000000	86000000	322	0.604339729009	1454766	756	0.000146479520786	0.000131954663427	-0.415059447831	1119	0.000216812941482	0.000187206812136	-0.572111666158	13510	2986	1662918	insertion
chr3	84000000	86000000	322	0.604339729009	1454766	756	0.000146479520786	0.000131954663427	-0.415059447831	1119	0.000216812941482	0.000187206812136	-0.572111666158	21696	5359	1662918	deletion
chr3	86000000	88000000	323	0.650903884449	1419995	745	0.000147882817057	0.000130304387654	-0.497529794329	1093	0.000216960965158	0.000185708585705	-0.603483742943	15374	3023	1579640	insertion
chr3	86000000	88000000	323	0.650903884449	1419995	745	0.000147882817057	0.000130304387654	-0.497529794329	1093	0.000216960965158	0.000185708585705	-0.603483742943	21850	5470	1579640	deletion
chr3	88000000	90000000	324	0.702110747819	1326760	707	0.000150201856822	0.00013345133614	-0.466703500521	1024	0.000217548375369	0.000190166468056	-0.527245805473	13937	2914	1599505	insertion
chr3	88000000	90000000	324	0.702110747819	1326760	707	0.000150201856822	0.00013345133614	-0.466703500521	1024	0.000217548375369	0.000190166468056	-0.527245805473	22650	5246	1599505	deletion
chr3	90000000	92000000	325	0.763121531595	1334421	818	0.000172786056626	0.000151873477632	-0.506721977394	1151	0.000243125612686	0.000215062720481	-0.483626172172	15121	3120	1651155	insertion
chr3	90000000	92000000	325	0.763121531595	1334421	818	0.000172786056626	0.000151873477632	-0.506721977394	1151	0.000243125612686	0.000215062720481	-0.483626172172	23433	5655	1651155	deletion
chr3	92000000	94000000	326	0.819311686584	1556371	726	0.000131483648938	0.000121696731151	-0.311528283367	995	0.000180201419688	0.00015488121507	-0.588555115291	14807	2990	1656975	insertion
chr3	92000000	94000000	326	0.819311686584	1556371	726	0.000131483648938	0.000121696731151	-0.311528283367	995	0.000180201419688	0.00015488121507	-0.588555115291	23365	5512	1656975	deletion
chr3	94000000	96000000	327	0.886504512207	1593534	762	0.000134785102927	0.000121841074453	-0.401987753573	1002	0.000177237103849	0.000161567407972	-0.370331585587	13906	2878	1615672	insertion
chr3	94000000	96000000	327	0.886504512207	1593534	762	0.000134785102927	0.000121841074453	-0.401987753573	1002	0.000177237103849	0.000161567407972	-0.370331585587	22548	5449	1615672	deletion
chr3	96000000	98000000	328	0.952154231003	1501018	666	0.000125065230046	0.000107053662038	-0.60258748588	841	0.000157927715418	0.000132569678501	-0.672295141615	13370	2798	1762626	insertion
chr3	96000000	98000000	328	0.952154231003	1501018	666	0.000125065230046	0.000107053662038	-0.60258748588	841	0.000157927715418	0.000132569678501	-0.672295141615	21940	5409	1762626	deletion
chr3	98000000	100000000	329	1.02860649374	1443501	637	0.000124385741839	0.000115687302497	-0.292557254509	907	0.000177108112791	0.000156283048534	-0.492417021151	12169	2729	1712176	insertion
chr3	98000000	100000000	329	1.02860649374	1443501	637	0.000124385741839	0.000115687302497	-0.292557254509	907	0.000177108112791	0.000156283048534	-0.492417021151	22169	5416	1712176	deletion
chr3	100000000	102000000	330	1.10329650467	1403049	855	0.000171767713107	0.000162829590939	-0.217884332673	1226	0.000246300837741	0.000229488927704	-0.286028937022	14313	3029	1713900	insertion
chr3	100000000	102000000	330	1.10329650467	1403049	855	0.000171767713107	0.000162829590939	-0.217884332673	1226	0.000246300837741	0.000229488927704	-0.286028937022	23671	5946	1713900	deletion
