chr	start	stop	window	rec_rate	callable	n_ins	theta_ins	pi_ins	tajd_ins	n_del	theta_del	pi_del	tajd_del	n_indel	pol_success
chr9	4000000	6000000	466	0.731178890488	1114449	226	5.7160562997e-05	4.56302904655e-05	-0.838656492378	319	8.06823875932e-05	6.08797427438e-05	-1.0232951508	816	0.667892156863
chr9	6000000	8000000	467	0.26889821819	1409593	619	0.000123778487632	0.000114441395122	-0.315546377881	925	0.000184967853085	0.000160486787769	-0.554293354544	2129	0.725223109441
chr9	8000000	10000000	468	0.101333118228	1447847	782	0.000152241249555	0.000139343016507	-0.354662364727	1016	0.000197796815278	0.000170318228958	-0.581933071265	2553	0.704269486878
chr9	10000000	12000000	469	0.213437689202	1427990	776	0.000153173914924	0.000140318688654	-0.351319875834	1045	0.000206271573577	0.000184595130218	-0.440222913865	2600	0.700384615385
chr9	12000000	14000000	470	0.596656774069	1630823	627	0.000108369974308	9.77517422024e-05	-0.409882672961	857	0.000148122915442	0.000132164460585	-0.451120371264	2162	0.686401480111
chr9	14000000	16000000	471	1.26357853682	1526760	629	0.000116125642429	9.97330432109e-05	-0.590528457283	871	0.000160803552553	0.000138745827077	-0.5743899255	2036	0.73673870334
chr9	16000000	18000000	472	2.33998934945	1373300	509	0.000104472170987	9.39688112001e-05	-0.420235290324	723	0.000148395637768	0.000127552917099	-0.587829154392	1678	0.73420738975
chr9	18000000	20000000	473	3.67094537658	1458752	806	0.000155740596844	0.000152101897628	-0.0978132797675	1242	0.000239987371316	0.000211962005879	-0.489363674886	2903	0.705477092663
chr9	20000000	22000000	474	5.16455403279	1609123	861	0.000150821121678	0.000143118168619	-0.213857311243	1185	0.000207576108233	0.000185151525985	-0.452667031302	2762	0.740767559739
chr9	22000000	24000000	475	7.00726318299	1054096	885	0.000236652644979	0.000230039968396	-0.117010532603	1001	0.000267671522738	0.000244380018518	-0.364484654659	3321	0.567901234568
