chr	start	stop	window	rec_rate	callable	n_ins	theta_ins	pi_ins	tajd_ins	n_del	theta_del	pi_del	tajd_del	n_indel	pol_success
chr4A	0	2000000	336	9.44322787831	1276240	394	8.70186070468e-05	8.77949041098e-05	0.0372423278224	339	7.48713395656e-05	7.02350984966e-05	-0.258274588385	2412	0.303897180763
chr4A	2000000	4000000	337	6.09781275539	1431633	441	8.68270700752e-05	8.31586248563e-05	-0.176483573125	186	3.66209411201e-05	3.52376401082e-05	-0.156724180686	3649	0.171827898054
chr4A	4000000	6000000	338	3.39592386881	1332341	500	0.000105779831072	9.84100838101e-05	-0.291193074621	549	0.000116146254517	0.000107377283965	-0.315677975266	2398	0.437447873228
chr4A	6000000	8000000	339	1.90866516303	1529148	621	0.000114469645149	0.000105084317335	-0.34297366017	913	0.000168294341419	0.000151136794029	-0.426950731688	2323	0.660352991821
chr4A	8000000	10000000	340	0.87422744225	1359860	527	0.000109235719434	9.11858573677e-05	-0.69077696656	766	0.000158775258229	0.000132474937436	-0.69337791138	1843	0.701573521432
chr4A	10000000	12000000	341	0.432850568224	1299661	335	7.26545768165e-05	5.34714335831e-05	-1.10117098663	460	9.97644935391e-05	7.44040176631e-05	-1.06205654678	1131	0.702917771883
chr4A	12000000	14000000	342	0.828742727346	1274993	282	6.23432681853e-05	5.33460101143e-05	-0.601158237807	362	8.00293017131e-05	6.26670107208e-05	-0.905245914567	998	0.645290581162
chr4A	14000000	16000000	343	1.44427931615	1362472	373	7.71666244951e-05	6.79531106153e-05	-0.498289197629	548	0.000113370804888	8.64720812418e-05	-0.992037671944	2010	0.458208955224
chr4A	16000000	18000000	344	NA	1223709	0	NA	NA	NA	0	NA	NA	NA	2522	NA
chr4A	18000000	19934923	345	6.70977079405	755841	107	3.99026362222e-05	3.80196921115e-05	-0.194134084051	141	5.25819785732e-05	4.49760423715e-05	-0.59795007585	2040	0.121568627451
chr4	0	2000000	346	2.83211033898	333044	247	0.000209046835012	0.000203102608854	-0.118316827354	288	0.000243746916937	0.000224342097362	-0.331671654205	1706	0.313599062134
chr4	2000000	4000000	347	2.68065725728	877161	699	0.000224618808477	0.000225308214738	0.0128440427439	805	0.000258681174283	0.000244010896637	-0.237424504392	3179	0.473104749921
chr4	4000000	6000000	348	2.42306941293	1124681	763	0.000191224457263	0.000178988764955	-0.267837884441	941	0.00023583514323	0.000212378349716	-0.416565465285	3028	0.562747688243
chr4	6000000	8000000	349	2.24308569277	1085589	602	0.000156307319175	0.000148631417211	-0.20540141332	795	0.000206419134127	0.000179024813646	-0.555581434813	2375	0.588210526316
chr4	8000000	10000000	350	2.01409009523	813439	192	6.65310680574e-05	4.63270270129e-05	-1.26043318316	266	9.21732505379e-05	7.24150958559e-05	-0.892500745268	1231	0.372055239643
chr4	10000000	12000000	351	1.79117724211	1281502	636	0.000139889811423	0.000124487967204	-0.460600522909	836	0.00018388031816	0.000158555721087	-0.576637944777	2264	0.650176678445
chr4	12000000	14000000	352	1.62595471801	1587174	783	0.000139054638027	0.000128530331268	-0.316830367239	994	0.000176526577521	0.000156839501496	-0.467141325504	2385	0.745073375262
chr4	14000000	16000000	353	1.45679117545	1566166	887	0.000159637194068	0.000149110361831	-0.27613730444	1260	0.00022676760375	0.00019692743466	-0.551442305801	2968	0.723382749326
chr4	16000000	18000000	354	1.29982650574	1516289	1134	0.000210804233101	0.000198934441431	-0.235917100068	1419	0.000263784132955	0.000237279443778	-0.421151900605	3407	0.749339594952
chr4	18000000	20000000	355	1.16059545318	1509971	951	0.000177525264288	0.000164656351539	-0.303609588487	1366	0.000254994228198	0.000236452780951	-0.304755735887	3080	0.752272727273
chr4	20000000	22000000	356	1.02823628553	1471771	871	0.000166811570479	0.000164459938687	-0.0590316439149	1217	0.000233076557145	0.00021485393412	-0.32761618067	2783	0.750269493352
chr4	22000000	24000000	357	0.916523962608	1444893	900	0.000175571928606	0.000164444884955	-0.265400477202	1216	0.000237217183538	0.000212924162259	-0.429128923155	2987	0.708403080013
chr4	24000000	26000000	358	0.818608892139	1328790	692	0.000146790517222	0.000137786613147	-0.256679817765	891	0.000189003397175	0.000171838170144	-0.380317430994	2368	0.668496621622
chr4	26000000	28000000	359	0.692112696277	242134	178	0.000207210845664	0.000196520152173	-0.213951939261	213	0.000247954551272	0.00022834246196	-0.328654231372	2998	0.130420280187
chr4	28000000	30000000	360	0.648706381233	1416726	1173	0.000233378264157	0.000220512126662	-0.23099969856	1507	0.000299830387114	0.000280041521976	-0.276661840611	3761	0.712576442436
chr4	30000000	32000000	361	0.590330079276	1352116	838	0.000174694134753	0.000166826234622	-0.188572845417	1254	0.000261415805466	0.000236358574654	-0.401677420431	2978	0.702484889187
chr4	32000000	34000000	362	0.542836390702	1434974	1021	0.000200553371468	0.000186264148707	-0.298456598014	1486	0.000291892566113	0.00026037515589	-0.452608339919	3443	0.728144060412
chr4	34000000	36000000	363	0.509971678036	1609079	991	0.000173597931061	0.000157739793679	-0.382632537684	1371	0.00024016424166	0.000213891562225	-0.458497719134	3299	0.715974537739
chr4	36000000	38000000	364	0.48899872982	1478156	688	0.000131194740564	0.000115503085566	-0.500498975224	936	0.000178485867976	0.000149909396359	-0.67053661381	2244	0.723707664884
chr4	38000000	40000000	365	0.482297839071	1368495	879	0.00018104807748	0.000168198603114	-0.297196116287	1347	0.000277442275728	0.000243413769371	-0.514042465485	3069	0.72531769306
chr4	40000000	42000000	366	0.488803503489	1363684	865	0.000178793044595	0.000168112723753	-0.250131170437	1287	0.000266019246697	0.000232431529515	-0.529130913412	3065	0.702120717781
chr4	42000000	44000000	367	0.509707193234	1354405	656	0.000136522284955	0.00011776388894	-0.574877808382	886	0.000184388329985	0.000152760806406	-0.718277081496	2161	0.713558537714
chr4	44000000	46000000	368	0.541895216431	1377691	793	0.000162244365517	0.000156199566406	-0.155971903254	1135	0.000232216084315	0.000208842950002	-0.421716943913	2734	0.705193855157
chr4	46000000	48000000	369	0.596365032163	1846714	529	8.07428896154e-05	7.36699718641e-05	-0.366209637088	827	0.000126227541988	0.000108052522081	-0.602843087435	1983	0.683812405446
chr4	48000000	50000000	370	0.652488415576	1610189	794	0.000138992672156	0.000128435396812	-0.317976906403	1120	0.000196060192461	0.000170212120571	-0.552362088004	2854	0.670637701472
chr4	50000000	52000000	371	0.726988330023	1915640	545	8.01919663623e-05	6.77662762699e-05	-0.647855024486	742	0.000109178787231	8.90976109125e-05	-0.769843513519	1747	0.736691471093
chr4	52000000	54000000	372	0.810988307604	1449082	743	0.000144525376468	0.000130376552734	-0.409759966298	1096	0.000213189518989	0.000182907087674	-0.595101947006	2475	0.74303030303
chr4	54000000	56000000	373	0.921686266554	1423397	591	0.000117033364961	0.000102116719073	-0.533071435655	1005	0.000199016128234	0.000165715501275	-0.700893141382	2200	0.725454545455
chr4	56000000	58000000	374	1.03447440121	1463024	659	0.00012696447508	0.000110146770266	-0.55421018091	900	0.000173396096468	0.000153075159108	-0.490773843395	2135	0.730210772834
chr4	58000000	60000000	375	1.15860880192	1501559	815	0.000152990147995	0.000142728850131	-0.280805352551	1145	0.000214937079086	0.000191579832063	-0.455317190196	2661	0.736565201052
chr4	60000000	62000000	376	1.30998702185	1573347	732	0.000131139892123	0.000113960874492	-0.548273863386	969	0.000173599119491	0.000152447382287	-0.510329817281	2224	0.764838129496
chr4	62000000	64000000	377	1.46356483298	1742748	853	0.000137963020978	0.000123072418116	-0.451926930572	1160	0.000187616769442	0.000166464264	-0.472394328287	2673	0.753086419753
chr4	64000000	66000000	378	1.63165493881	1538432	1036	0.000189814641041	0.00018838045901	-0.0316512334981	1420	0.000260170646987	0.000247298958666	-0.207368320307	3507	0.700313658397
chr4	66000000	68000000	379	1.76095594814	491069	363	0.000208359047488	0.000197399636518	-0.219477811941	438	0.000251408437465	0.000251395693027	-0.000211740294679	2328	0.344072164948
chr4	68000000	68030631	380	NA	0	0	NA	NA	NA	0	NA	NA	NA	28	NA
chr5	0	2000000	381	NA	235	0	NA	NA	NA	0	NA	NA	NA	3523	NA
chr5	2000000	4000000	382	2.66969472441	77492	49	0.000178232733433	0.000171426863758	-0.153538134403	74	0.000269167801512	0.000232757473097	-0.551653889757	3263	0.0376953723567
chr5	4000000	6000000	383	2.32135716208	1396650	897	0.000181031068488	0.000181038462336	0.000171037307729	1246	0.000251465675959	0.00023175380186	-0.328488751957	2931	0.731149778233
chr5	6000000	8000000	384	2.07729445623	1135260	100	2.48286394148e-05	2.19333016225e-05	-0.479083535274	139	3.45118087866e-05	3.08577585288e-05	-0.437583765629	1603	0.149095446039
chr5	8000000	10000000	385	NA	675463	0	NA	NA	NA	0	NA	NA	NA	2577	NA
chr5	10000000	12000000	386	1.01705086903	73123	8	3.08378607903e-05	2.6343500533e-05	-0.491199946875	16	6.16757215805e-05	3.91553669124e-05	-1.35713834956	818	0.0293398533007
chr5	12000000	14000000	387	0.842096055546	1351017	373	7.7820904703e-05	6.66125865493e-05	-0.601076648034	470	9.80585126284e-05	7.81945047791e-05	-0.846431292287	1243	0.678197908286
chr5	14000000	16000000	388	0.589643047503	1521907	451	8.35288850969e-05	7.68046100611e-05	-0.336305423206	650	0.000120385311115	9.84740993061e-05	-0.76148771536	1473	0.747454175153
chr5	16000000	18000000	389	0.347039902847	1478591	573	0.000109233241358	0.000102935835535	-0.241090585382	783	0.000149266366463	0.000134260109438	-0.420851811642	1778	0.762654668166
chr5	18000000	20000000	390	0.147689372584	1441082	786	0.000153738312526	0.000144942261586	-0.239512978001	1079	0.000211047887042	0.000189747776506	-0.422818142714	2572	0.725116640747
chr5	20000000	22000000	391	0.0191320815687	1929375	740	0.000108109368447	0.000101480913167	-0.256623901346	1073	0.000156758584248	0.000141141970573	-0.417352823327	2500	0.7252
chr5	22000000	24000000	392	0.0	1377872	572	0.000117013349543	9.95432774139e-05	-0.624352388532	712	0.00014565298055	0.00012738178109	-0.524982935325	1747	0.734974241557
chr5	24000000	26000000	393	0.0	1290567	639	0.000139562441898	0.000140476811233	0.0274092972221	860	0.000187830516483	0.000168820126511	-0.42379185292	2114	0.70908230842
chr5	26000000	28000000	394	0.0	1351265	697	0.000145391998934	0.000131759577332	-0.392374912839	833	0.000173761169457	0.000149937475742	-0.57404796359	2084	0.734165067179
chr5	28000000	30000000	395	0.0	1355272	589	0.000122500281392	0.000109882778241	-0.430779270648	813	0.000169087824739	0.000139684525553	-0.728026859313	1917	0.731351069379
chr5	30000000	32000000	396	0.0	1393840	679	0.000137310929824	0.000124060905579	-0.403779341258	963	0.000194742894581	0.000174315861973	-0.439329078932	2298	0.71453437772
chr5	32000000	34000000	397	0.0	1457122	830	0.00016055743981	0.00015727830903	-0.085509818241	1228	0.00023754763384	0.000214564990729	-0.405423889648	2943	0.699286442406
chr5	34000000	36000000	398	0.0	1440614	615	0.000120330505791	0.000106358158835	-0.485713679639	905	0.000177071719904	0.000153110884811	-0.56667699695	2135	0.711943793911
chr5	36000000	38000000	399	0.0575776021925	1458500	540	0.00010436036365	9.12112299948e-05	-0.526785229607	754	0.000145717989244	0.000123663461018	-0.633514557903	1809	0.715312327253
chr5	38000000	40000000	400	0.232494090339	1356580	424	8.80985385395e-05	7.7641064876e-05	-0.495734633945	587	0.00012196660878	0.00010402707738	-0.615152944499	1423	0.710470836261
chr5	40000000	42000000	401	0.462803914142	1415586	666	0.000132613039033	0.000121578811289	-0.348145581826	818	0.000162879077971	0.000136952768007	-0.666417274735	1983	0.748361069087
chr5	42000000	44000000	402	0.712176762451	1538610	791	0.000144909277172	0.000132583784612	-0.356073111125	1106	0.000202616511445	0.000179563987865	-0.476670189239	2774	0.683850036049
chr5	44000000	46000000	403	0.971842542867	1356864	483	0.000100336527839	8.47077099144e-05	-0.650925896653	671	0.000139390911345	0.00011853571331	-0.626030770784	1646	0.701093560146
chr5	46000000	48000000	404	1.33696357726	1349316	619	0.000129307952857	0.000118680014248	-0.343811588149	845	0.000176518934029	0.000153933743584	-0.535723281668	2005	0.730174563591
chr5	48000000	50000000	405	1.67669798594	1572962	693	0.000124183318473	0.000105804409636	-0.619323145539	880	0.000157693102823	0.000130655279323	-0.717979339646	2089	0.752991862135
chr5	50000000	52000000	406	2.0647164459	1416368	644	0.000128161628908	0.000113975731552	-0.463079079418	893	0.000177714805302	0.000160960249997	-0.394800760404	2000	0.7685
chr5	52000000	54000000	407	2.53116866935	1436985	728	0.000142799735144	0.000129232568995	-0.397638690142	1119	0.000219495746739	0.000198405176921	-0.402574792181	2476	0.745961227787
chr5	54000000	56000000	408	3.00952113381	1459014	835	0.000161315193597	0.000159015104144	-0.0596985808276	1164	0.000224875311792	0.000205116894733	-0.368152462377	2650	0.754339622642
chr5	56000000	58000000	409	3.51641706848	1380365	880	0.000179695412737	0.000174488555373	-0.121336540245	1174	0.000239730016537	0.000222134229562	-0.307546368619	2854	0.719691660827
chr5	58000000	60000000	410	4.04270256755	1217569	801	0.0001854330712	0.00017662027238	-0.198963212991	983	0.000227566428202	0.000211953836746	-0.287364580758	2738	0.651570489408
chr5	60000000	61875929	411	4.48541741217	425854	310	0.000205186706393	0.000198251785329	-0.140884361366	394	0.0002607856849	0.000257192173349	-0.0575249565601	1460	0.482191780822
chr6	0	2000000	412	5.65667318293	994363	606	0.000171781316042	0.000158398153549	-0.325871646593	727	0.000206080885747	0.000201652504642	-0.0899357520421	3200	0.4165625
chr6	2000000	4000000	413	4.41841382022	457879	331	0.000203763093552	0.000183994829248	-0.404582299585	381	0.00023454301705	0.000216662618635	-0.318195230215	2313	0.307825335063
chr6	4000000	6000000	414	2.68067131718	1301193	488	0.00010571250427	8.4857349735e-05	-0.824463957651	696	0.000150770292975	0.000110085210467	-1.12923983813	1711	0.691992986558
chr6	6000000	8000000	415	1.73431871922	1439097	331	6.48315169253e-05	5.71374381223e-05	-0.494919210825	434	8.50056747601e-05	7.16531196116e-05	-0.65608358647	1059	0.722379603399
chr6	8000000	10000000	416	0.711995331012	1464641	326	6.2738577886e-05	4.84616690154e-05	-0.948898115817	444	8.54476336852e-05	6.29110514202e-05	-1.10174209297	1040	0.740384615385
chr6	10000000	12000000	417	0.158616042273	1412909	394	7.86014011216e-05	6.31247119837e-05	-0.82199424018	495	9.87504912569e-05	8.19697443174e-05	-0.710205708051	1214	0.732289950577
chr6	12000000	14000000	418	0.0	1327101	589	0.000125100652748	0.000117347194334	-0.259211548915	800	0.000169915996941	0.000161253740296	-0.213423094695	2033	0.683226758485
chr6	14000000	16000000	419	0.0	1348204	599	0.000125233197261	0.000112523967558	-0.424468212303	833	0.000174155681667	0.000146975258625	-0.653447015703	1994	0.71815446339
chr6	16000000	18000000	420	0.0	267370	148	0.00015602611568	0.000142046405238	-0.370648159676	220	0.000231930712498	0.000194762629355	-0.666100235123	1094	0.336380255941
chr6	18000000	20000000	421	0.0991598883931	597931	180	8.48534866527e-05	7.1474538208e-05	-0.653933334658	259	0.000122094739128	9.51614818432e-05	-0.918255035553	1247	0.352044907779
chr6	20000000	22000000	422	0.567318852244	1439128	471	9.22507151327e-05	8.12370590495e-05	-0.498857137567	634	0.000124176121856	0.000104763732658	-0.65399430141	1432	0.771648044693
chr6	22000000	24000000	423	1.26501145296	1753571	767	0.000123287846495	0.000110868501745	-0.4216691434	1015	0.000163151452663	0.000152332763138	-0.277767055669	2450	0.727346938776
chr6	24000000	26000000	424	2.28819364311	1527391	800	0.000147634554254	0.000129312354411	-0.519558234904	1143	0.00021093286939	0.000181465270551	-0.585332671924	2680	0.725
chr6	26000000	28000000	425	3.4796953851	1472816	889	0.000170138078965	0.000162452850794	-0.18915556535	1207	0.000230997369303	0.000216213094686	-0.268188120006	2877	0.728536670143
chr6	28000000	30000000	426	4.92505233774	1349457	886	0.000185064419298	0.000176839159829	-0.186117379929	1314	0.000274463484151	0.000252698132032	-0.33234723818	3193	0.689007203257
chr6	30000000	32000000	427	6.64031325985	1326252	828	0.000175975635541	0.00017398058986	-0.0474662813265	1024	0.000217631703857	0.000197116623228	-0.394872007522	2775	0.667387387387
chr6	32000000	33335914	428	8.23344002106	437055	158	0.000101898842635	9.38939998519e-05	-0.325268999899	196	0.000126406159218	0.000117689631981	-0.286273331246	1337	0.264771877337
chr7	0	2000000	429	4.45420952135	525296	322	0.000172782612101	0.00016540047997	-0.178141799443	395	0.000211953825404	0.000193174294513	-0.369888279097	2027	0.35372471633
chr7	2000000	4000000	430	4.12898166154	727943	170	6.58263545491e-05	6.11673108876e-05	-0.293341038988	190	7.35706315549e-05	7.28078984206e-05	-0.0430251981702	2679	0.13437849944
chr7	4000000	6000000	431	NA	1251227	0	NA	NA	NA	0	NA	NA	NA	3527	NA
chr7	6000000	8000000	432	NA	1368488	0	NA	NA	NA	0	NA	NA	NA	2906	NA
chr7	8000000	10000000	433	NA	1455993	0	NA	NA	NA	0	NA	NA	NA	2668	NA
chr7	10000000	12000000	434	NA	1379222	0	NA	NA	NA	0	NA	NA	NA	1450	NA
chr7	12000000	14000000	435	NA	1345165	0	NA	NA	NA	0	NA	NA	NA	1745	NA
chr7	14000000	16000000	436	0.0	1366503	92	1.89769098842e-05	1.76709223624e-05	-0.282216337663	9	1.8564368365e-06	1.68312839416e-06	-0.32104336938	2227	0.0453524921419
chr7	16000000	18000000	437	0.0	1348851	145	3.03006734725e-05	2.70171466405e-05	-0.448145728359	22	4.59734356134e-06	4.88915146455e-06	0.24318964347	1386	0.120490620491
chr7	18000000	20000000	438	0.0	1376635	170	3.48079440153e-05	3.075768469e-05	-0.482258964114	20	4.0950522371e-06	3.52881826834e-06	-0.525405404915	1630	0.116564417178
chr7	20000000	22000000	439	0.0675247477899	1473559	166	3.17532963134e-05	2.82166831246e-05	-0.461468746878	22	4.20826818611e-06	4.22178727257e-06	0.0123083240759	1714	0.109684947491
chr7	22000000	24000000	440	0.450006646822	474449	203	0.000120602069347	0.000114947743815	-0.194713724613	33	1.96052625047e-05	1.7937705245e-05	-0.335353046104	2182	0.108157653529
chr7	24000000	26000000	441	0.85654360383	0	277	NA	NA	NA	52	NA	NA	NA	3117	NA
chr7	26000000	28000000	442	1.53013539363	0	317	NA	NA	NA	48	NA	NA	NA	3081	NA
chr7	28000000	30000000	443	2.26532461688	877205	216	6.9406622344e-05	6.13551594343e-05	-0.482083801738	38	1.22104243013e-05	1.08178517954e-05	-0.453186197869	2250	0.112888888889
chr7	30000000	32000000	444	3.21642092795	1476221	191	3.64695366464e-05	3.35850440879e-05	-0.328261331058	67	1.27929788236e-05	1.0820659109e-05	-0.626899932795	1785	0.144537815126
chr7	32000000	34000000	445	4.20227467656	1577480	294	5.25329423354e-05	5.05870121967e-05	-0.154347735648	117	2.09059668478e-05	1.74562226496e-05	-0.680015321557	2485	0.165392354125
chr7	34000000	36000000	446	5.48400102999	1384917	734	0.000149389671061	0.000141703342815	-0.215345569192	932	0.000189688247178	0.000169620653307	-0.443065807629	2809	0.593093627625
chr7	36000000	37653027	447	6.57882635104	654009	301	0.000129727195127	0.000122765089906	-0.223660330904	382	0.000164637171225	0.000151430396379	-0.334822292652	1595	0.428213166144
chr8	0	2000000	448	3.17085201676	0	195	NA	NA	NA	29	NA	NA	NA	3025	NA
chr8	2000000	4000000	449	2.38507201337	0	269	NA	NA	NA	31	NA	NA	NA	2725	NA
chr8	4000000	6000000	450	1.59413489632	882705	207	6.61002369386e-05	5.49089685145e-05	-0.703292643578	54	1.72435400709e-05	1.65162170469e-05	-0.170250340765	2106	0.123931623932
chr8	6000000	8000000	451	0.946835616131	963371	59	1.72626195904e-05	1.3587157683e-05	-0.862157381705	18	5.26656190894e-06	3.27796325283e-06	-1.42056521511	661	0.116490166415
chr8	8000000	10000000	452	0.450899435387	940068	241	7.22613432739e-05	7.11650646549e-05	-0.0631124245266	46	1.37926215378e-05	1.25522834518e-05	-0.360617546279	2454	0.11695191524
chr8	10000000	12000000	453	0.196642213288	1749218	259	4.17353522897e-05	4.15614291643e-05	-0.0173470103434	47	7.57359674756e-06	7.55525581928e-06	-0.00972024922045	2410	0.126970954357
chr8	12000000	14000000	454	0.119696446673	1435422	208	4.08443504828e-05	3.98672416819e-05	-0.0993785130028	39	7.65831571552e-06	6.35059896928e-06	-0.679438163675	2376	0.103956228956
chr8	14000000	16000000	455	0.218889420214	1601961	279	4.90908465924e-05	4.60652518021e-05	-0.256709814436	38	6.68620849645e-06	6.10107500153e-06	-0.347748013559	2735	0.115904936015
chr8	16000000	18000000	456	0.453141134548	1395952	164	3.31147606355e-05	2.94385027867e-05	-0.459895703653	36	7.26909379803e-06	7.35585539663e-06	0.0472917858038	1765	0.113314447592
chr8	18000000	20000000	457	0.983347553568	1674868	203	3.41636064452e-05	3.07392645428e-05	-0.416278447062	25	4.20734069522e-06	3.98774552288e-06	-0.202007063475	1975	0.115443037975
chr8	20000000	22000000	458	1.59012158156	1577020	261	4.66499909229e-05	4.32060735471e-05	-0.307326788822	45	8.04310188326e-06	9.19455682236e-06	0.5735286515	2560	0.11953125
chr8	22000000	24000000	459	2.23215082723	1407078	61	1.22196824348e-05	1.18760483184e-05	-0.114002278761	7	1.40225864006e-06	9.83748254408e-07	-0.981291086624	1651	0.0411871592974
chr8	24000000	26000000	460	NA	1391741	0	NA	NA	NA	0	NA	NA	NA	1717	NA
chr8	26000000	28000000	461	NA	1328418	0	NA	NA	NA	0	NA	NA	NA	1852	NA
chr8	28000000	30000000	462	NA	1403318	0	NA	NA	NA	0	NA	NA	NA	1312	NA
chr8	30000000	31324166	463	7.7260965617	621174	36	1.6335690202e-05	1.41582500911e-05	-0.528137702206	48	2.17809202694e-05	1.85302770492e-05	-0.599569957438	564	0.148936170213
chr9	0	2000000	464	NA	1121958	0	NA	NA	NA	0	NA	NA	NA	2506	NA
chr9	2000000	4000000	465	1.33238080008	1133741	159	3.9530429154e-05	3.25471161403e-05	-0.731519986573	205	5.0966905513e-05	4.26116073387e-05	-0.680909298883	1580	0.230379746835
chr9	4000000	6000000	466	0.731178890488	1114449	226	5.7160562997e-05	4.56302904655e-05	-0.838656492378	319	8.06823875932e-05	6.08797427438e-05	-1.0232951508	816	0.667892156863
chr9	6000000	8000000	467	0.26889821819	1409593	619	0.000123778487632	0.000114441395122	-0.315546377881	925	0.000184967853085	0.000160486787769	-0.554293354544	2129	0.725223109441
chr9	8000000	10000000	468	0.101333118228	1447847	782	0.000152241249555	0.000139343016507	-0.354662364727	1016	0.000197796815278	0.000170318228958	-0.581933071265	2553	0.704269486878
chr9	10000000	12000000	469	0.213437689202	1427990	776	0.000153173914924	0.000140318688654	-0.351319875834	1045	0.000206271573577	0.000184595130218	-0.440222913865	2600	0.700384615385
chr9	12000000	14000000	470	0.596656774069	1630823	627	0.000108369974308	9.77517422024e-05	-0.409882672961	857	0.000148122915442	0.000132164460585	-0.451120371264	2162	0.686401480111
chr9	14000000	16000000	471	1.26357853682	1526760	629	0.000116125642429	9.97330432109e-05	-0.590528457283	871	0.000160803552553	0.000138745827077	-0.5743899255	2036	0.73673870334
chr9	16000000	18000000	472	2.33998934945	1373300	509	0.000104472170987	9.39688112001e-05	-0.420235290324	723	0.000148395637768	0.000127552917099	-0.587829154392	1678	0.73420738975
chr9	18000000	20000000	473	3.67094537658	1458752	806	0.000155740596844	0.000152101897628	-0.0978132797675	1242	0.000239987371316	0.000211962005879	-0.489363674886	2903	0.705477092663
chr9	20000000	22000000	474	5.16455403279	1609123	861	0.000150821121678	0.000143118168619	-0.213857311243	1185	0.000207576108233	0.000185151525985	-0.452667031302	2762	0.740767559739
chr9	22000000	24000000	475	7.00726318299	1054096	885	0.000236652644979	0.000230039968396	-0.117010532603	1001	0.000267671522738	0.000244380018518	-0.364484654659	3321	0.567901234568
chr9	24000000	25106277	476	8.64212721502	465381	185	0.000112049864921	0.000102462735965	-0.354975888487	223	0.000135065512851	0.000122830880278	-0.376557737791	862	0.473317865429
chrLGE22	0	773534	477	NA	162595	30	5.20070626687e-05	5.61291293673e-05	0.31067145844	2	3.46713751125e-06	3.30171349219e-06	-0.111868388138	655	0.0488549618321
chrZ	0	2000000	478	1.54143674226	441950	204	0.000130108385137	0.000128950047934	-0.0369762508969	285	0.000181769067471	0.000161092288363	-0.47387773899	1822	0.268386388584
chrZ	2000000	4000000	479	1.41267783587	1317325	686	0.000146784243607	0.000132709128447	-0.401253977956	980	0.000209691776581	0.000185084006964	-0.491534854425	2392	0.696488294314
chrZ	4000000	6000000	480	1.28570913415	1423630	678	0.000134239652729	0.000123867932864	-0.323296066852	923	0.000182748081812	0.000150179470789	-0.746362467545	2296	0.697299651568
chrZ	6000000	8000000	481	1.16180577264	1462308	548	0.000105630651872	8.29078703702e-05	-0.899433903315	691	0.000133194854824	0.000109556443073	-0.742656039738	1636	0.757334963325
chrZ	8000000	10000000	482	1.04331050483	1317198	470	0.000100576160574	8.99916657217e-05	-0.439729110582	680	0.000145514445086	0.000117530186286	-0.804715362914	1555	0.739549839228
chrZ	10000000	12000000	483	0.939291422676	1231545	521	0.000119243769216	0.000109712425834	-0.334138329014	698	0.000159754608277	0.000135328516534	-0.639839838006	1739	0.700977573318
chrZ	12000000	14000000	484	0.841841459453	1366201	502	0.000103570810689	9.07164041786e-05	-0.518744538306	703	0.000145040398236	0.000118742641668	-0.758769917864	1758	0.685437997725
chrZ	14000000	16000000	485	0.748148508533	1324220	550	0.000117071397881	9.74396844538e-05	-0.701150791942	742	0.000157939958595	0.000124315485819	-0.891076591424	1936	0.667355371901
chrZ	16000000	18000000	486	0.658075503356	1271583	473	0.000104849094704	9.33440733653e-05	-0.458506698016	633	0.000140316018917	0.000112524475812	-0.828583161269	1591	0.695160276556
chrZ	18000000	20000000	487	0.588871266368	681406	235	9.72098261211e-05	7.90702567462e-05	-0.776098997148	395	0.00016339523965	0.000133995390645	-0.751160582048	1819	0.346344145135
chrZ	20000000	22000000	488	0.51261014659	1090929	370	9.55990319935e-05	7.90489959523e-05	-0.722454585658	508	0.000131254887169	0.000106162536218	-0.799074175545	1406	0.624466571835
chrZ	22000000	24000000	489	0.454370744287	1248629	332	7.49467705175e-05	6.46603932035e-05	-0.572376763064	433	9.77468422713e-05	7.48441943755e-05	-0.97863473359	1477	0.517941773866
chrZ	24000000	26000000	490	NA	1296872	0	NA	NA	NA	0	NA	NA	NA	1696	NA
chrZ	26000000	28000000	491	NA	1075385	0	NA	NA	NA	0	NA	NA	NA	1557	NA
chrZ	28000000	30000000	492	0.295973413846	0	123	NA	NA	NA	19	NA	NA	NA	1821	NA
chrZ	30000000	32000000	493	0.269004449649	378040	138	0.000102893890676	8.59558164271e-05	-0.680268643876	32	2.38594529104e-05	2.18022041666e-05	-0.339329650043	1818	0.0935093509351
chrZ	32000000	34000000	494	0.243233682199	1237883	142	3.23338190108e-05	2.97494317229e-05	-0.330442698692	17	3.87095016326e-06	2.94645650764e-06	-0.893362641182	1801	0.0882842865075
chrZ	34000000	36000000	495	0.22335546445	205815	150	0.0002054293505	0.000168060994992	-0.75263823631	18	2.465152206e-05	2.81550753935e-05	0.534695122029	1654	0.101571946796
chrZ	36000000	38000000	496	0.212103198144	826139	150	5.11783631727e-05	4.49459218695e-05	-0.503867782491	31	1.05768617224e-05	8.74709436242e-06	-0.679497002395	1900	0.0952631578947
chrZ	38000000	40000000	497	NA	1206587	0	NA	NA	NA	0	NA	NA	NA	2053	NA
chrZ	40000000	42000000	498	0.211649772697	1247879	154	3.47853599751e-05	3.25562941515e-05	-0.265235938304	17	3.83994233492e-06	3.61033654537e-06	-0.223665790457	1922	0.0889698231009
chrZ	42000000	44000000	499	0.218360407831	1267473	95	2.11267720283e-05	1.72120348707e-05	-0.760417433503	13	2.89103196176e-06	3.44240697414e-06	0.691812968795	1924	0.0561330561331
chrZ	44000000	46000000	500	NA	1087877	0	NA	NA	NA	0	NA	NA	NA	1643	NA
