chr	start	stop	window	rec_rate	callable	n_ins	theta_ins	pi_ins	tajd_ins	n_del	theta_del	pi_del	tajd_del
chr4	60000000	62000000	376	1.30998702185	1573347	739	0.00013239396213	0.000115017957192	-0.549323417752	962	0.000172345049485	0.000151390299587	-0.509247526267
chr4	62000000	64000000	377	1.46356483298	1742748	863	0.000139580406921	0.000124368012623	-0.456356978476	1150	0.000185999383499	0.000165168669493	-0.469245386096
chr4	64000000	66000000	378	1.63165493881	1538432	1050	0.000192379703758	0.00019075813624	-0.0353105215072	1406	0.00025760558427	0.000244921281436	-0.206381053256
chr4	66000000	68000000	379	1.76095594814	491069	367	0.000210655014953	0.000199221655098	-0.226488554719	434	0.00024911247	0.000249573674447	0.00773287037297
chr4	68000000	68030631	380	NA	0	0	NA	NA	NA	0	NA	NA	NA
chr5	0	2000000	381	NA	235	0	NA	NA	NA	0	NA	NA	NA
chr5	2000000	4000000	382	2.66969472441	77492	49	0.000178232733433	0.000171426863758	-0.153538134403	74	0.000269167801512	0.000232757473097	-0.551653889757
chr5	4000000	6000000	383	2.32135716208	1396650	909	0.000183452888802	0.000183163848834	-0.00659812926938	1234	0.000249043855645	0.000229628415362	-0.326689565335
chr5	6000000	8000000	384	2.07729445623	1135260	101	2.5076925809e-05	2.20213871712e-05	-0.500690402588	138	3.42635223925e-05	3.07696729801e-05	-0.421384139451
chr5	8000000	10000000	385	NA	675463	0	NA	NA	NA	0	NA	NA	NA
chr5	10000000	12000000	386	1.01705086903	73123	8	3.08378607903e-05	2.6343500533e-05	-0.491199946875	16	6.16757215805e-05	3.91553669124e-05	-1.35713834956
chr5	12000000	14000000	387	0.842096055546	1351017	377	7.8655445236e-05	6.72086287589e-05	-0.607391260028	466	9.72239720954e-05	7.75984625695e-05	-0.843413180404
chr5	14000000	16000000	388	0.589643047503	1521907	456	8.44549259516e-05	7.73994316618e-05	-0.349020238326	645	0.000119459270261	9.78792777054e-05	-0.755770768217
chr5	16000000	18000000	389	0.347039902847	1478591	579	0.000110377044933	0.000103676227464	-0.253886499781	777	0.000148122562889	0.000133519717509	-0.412691625883
chr5	18000000	20000000	390	0.147689372584	1441082	796	0.0001556942707	0.000146746461486	-0.240592859651	1069	0.000209091928868	0.000187943576606	-0.423724681023
chr5	20000000	22000000	391	0.0191320815687	1929375	750	0.000109570305858	0.00010263209043	-0.265045336511	1063	0.000155297646837	0.00013999079331	-0.41291485667
chr5	22000000	24000000	392	0.0	1377872	578	0.0001182407623	0.000100551697415	-0.625641280829	706	0.000144425567793	0.000126373361088	-0.523085107168
chr5	24000000	26000000	393	0.0	1290567	645	0.000140872887362	0.000141325071604	0.0134290924662	854	0.000186520071019	0.00016797186614	-0.416386132301
chr5	26000000	28000000	394	0.0	1351265	702	0.000146434983144	0.000132495729635	-0.398357623912	828	0.000172718185247	0.000149201323438	-0.570067402472
chr5	28000000	30000000	395	0.0	1355272	596	0.000123956142121	0.000110981800196	-0.437778782288	806	0.00016763196401	0.000138585503597	-0.725420597344
chr5	30000000	32000000	396	0.0	1393840	688	0.000139130956876	0.000125639278993	-0.405782261661	954	0.000192922867529	0.000172737488559	-0.438217933544
chr5	32000000	34000000	397	0.0	1457122	842	0.000162878752193	0.000159315489893	-0.0915982973766	1216	0.000235226321457	0.000212527809867	-0.404355974773
chr5	34000000	36000000	398	0.0	1440614	623	0.000121895780663	0.000107461489556	-0.495351362689	897	0.000175506445032	0.000152007554089	-0.560696366091
chr5	36000000	38000000	399	0.0575776021925	1458500	547	0.000105713183179	9.22324666655e-05	-0.533185557441	747	0.000144365169716	0.000122642224347	-0.629819997308
chr5	38000000	40000000	400	0.232494090339	1356580	429	8.91374363997e-05	7.83743329782e-05	-0.504306564481	582	0.00012092771092	0.000103293809277	-0.609848034885
chr5	40000000	42000000	401	0.462803914142	1415586	672	0.000133807751096	0.000122233180427	-0.361944139876	812	0.000161684365908	0.00013629839887	-0.657336755881
chr5	42000000	44000000	402	0.712176762451	1538610	800	0.000146558055294	0.000133904183509	-0.361458440184	1097	0.000200967733322	0.000178243588967	-0.473727371769
chr5	44000000	46000000	403	0.971842542867	1356864	488	0.000101375208251	8.5374883012e-05	-0.659601561182	666	0.000138352230933	0.000117868540213	-0.619479894448
chr5	46000000	48000000	404	1.33696357726	1349316	625	0.000130561341738	0.000119584956183	-0.351686915	839	0.000175265545148	0.000153028801649	-0.53122026417
chr5	48000000	50000000	405	1.67669798594	1572962	700	0.000125437695427	0.000106861751068	-0.619722721008	873	0.000156438725868	0.00012959793789	-0.718447807959
chr5	50000000	52000000	406	2.0647164459	1416368	652	0.000129753698832	0.000115097949566	-0.472566328048	885	0.000176122735378	0.000159838031983	-0.387189407313
chr5	52000000	54000000	407	2.53116866935	1436985	739	0.000144957423449	0.000130964997437	-0.404016330394	1108	0.000217338058433	0.000196672748479	-0.398365801541
chr5	54000000	56000000	408	3.00952113381	1459014	845	0.000163247112083	0.000160537401142	-0.0695001140724	1154	0.000222943393306	0.000203594597736	-0.363638254761
chr5	56000000	58000000	409	3.51641706848	1380365	890	0.000181737406063	0.000176097588224	-0.129952859152	1164	0.000237688023211	0.000220525196711	-0.302551181541
chr5	58000000	60000000	410	4.04270256755	1217569	806	0.000186590581008	0.000177541002648	-0.203044919324	978	0.000226408918394	0.000211033106478	-0.284450043026
chr5	60000000	61875929	411	4.48541741217	425854	314	0.000207834276798	0.00020035282663	-0.150064481975	390	0.000258138114495	0.000255091132048	-0.049273585186
chr6	0	2000000	412	5.65667318293	994363	611	0.000173198653633	0.000159604956297	-0.328299088085	722	0.000204663548155	0.000200445701895	-0.0862514234295
chr6	2000000	4000000	413	4.41841382022	457879	333	0.000204994290492	0.000184627034883	-0.414354220623	379	0.00023331182011	0.000216030412999	-0.309149270044
chr6	4000000	6000000	414	2.68067131718	1301193	493	0.000106795624191	8.54923944896e-05	-0.833674170024	691	0.000149687173054	0.000109450165712	-1.12485866651
chr6	6000000	8000000	415	1.73431871922	1439097	334	6.54191137554e-05	5.74629346334e-05	-0.507211876608	431	8.44180779299e-05	7.13276231005e-05	-0.647659559972
chr6	8000000	10000000	416	0.711995331012	1464641	326	6.2738577886e-05	4.85766603701e-05	-0.941255349394	440	8.46778351836e-05	6.24618664412e-05	-1.09589265851
chr6	10000000	12000000	417	0.158616042273	1412909	396	7.90003930055e-05	6.33854655444e-05	-0.825170826272	493	9.8351499373e-05	8.17089907567e-05	-0.707199849232
chr6	12000000	14000000	418	0.0	1327101	594	0.000126162627729	0.000118191932324	-0.264239376882	795	0.00016885402196	0.000160409002305	-0.20937575955
chr6	14000000	16000000	419	0.0	1348204	606	0.000126696690385	0.00011362875117	-0.43142527552	826	0.000172692188544	0.000145870475013	-0.650273336854
chr6	16000000	18000000	420	0.0	267370	149	0.000157080346192	0.00014275506247	-0.377298029121	218	0.000229822251475	0.000193679958583	-0.653600166197
chr6	18000000	20000000	421	0.0991598883931	597931	182	8.5796303171e-05	7.19586637747e-05	-0.669008616029	257	0.00012115192261	9.46773562765e-05	-0.909581537087
chr6	20000000	22000000	422	0.567318852244	1439128	475	9.30341606965e-05	8.1796608414e-05	-0.504731803222	630	0.000123392676292	0.000104204183293	-0.650541526147
chr6	22000000	24000000	423	1.26501145296	1753571	774	0.000124413028927	0.000111768920016	-0.425428911685	1008	0.000162026270231	0.000151432344867	-0.273881041969
chr6	24000000	26000000	424	2.28819364311	1527391	809	0.000149295442989	0.000130642451909	-0.52307000073	1134	0.000209271980655	0.000180135173053	-0.583346415549
chr6	26000000	28000000	425	3.4796953851	1472816	898	0.00017186051171	0.000163892984953	-0.194143144091	1198	0.000229274936558	0.000214772960527	-0.265039869861
chr6	28000000	30000000	426	4.92505233774	1349457	896	0.000187153182496	0.000178434343358	-0.195089415519	1304	0.000272374720954	0.000251102948504	-0.32729717535
chr6	30000000	32000000	427	6.64031325985	1326252	835	0.000177463352267	0.00017504016463	-0.0571706220684	1017	0.000216143987132	0.000196057048458	-0.389286609979
chr6	32000000	33335914	428	8.23344002106	437055	159	0.000102543772018	9.43275235141e-05	-0.331787862246	195	0.000125761229834	0.000117256108318	-0.28074683773
chr7	0	2000000	429	4.45420952135	525296	325	0.00017439238799	0.000166462537813	-0.18960448417	392	0.000210344049514	0.00019211223667	-0.361833155297
chr7	2000000	4000000	430	4.12898166154	727943	170	6.58263545491e-05	6.11673108876e-05	-0.293341038988	190	7.35706315549e-05	7.28078984206e-05	-0.0430251981702
chr7	4000000	6000000	431	NA	1251227	0	NA	NA	NA	0	NA	NA	NA
chr7	6000000	8000000	432	NA	1368488	0	NA	NA	NA	0	NA	NA	NA
chr7	8000000	10000000	433	NA	1455993	0	NA	NA	NA	0	NA	NA	NA
chr7	10000000	12000000	434	NA	1379222	0	NA	NA	NA	0	NA	NA	NA
chr7	12000000	14000000	435	NA	1345165	0	NA	NA	NA	0	NA	NA	NA
chr7	14000000	16000000	436	0.0	1366503	92	1.89769098842e-05	1.76709223624e-05	-0.282216337663	9	1.8564368365e-06	1.68312839416e-06	-0.32104336938
chr7	16000000	18000000	437	0.0	1348851	144	3.00917033106e-05	2.69430094674e-05	-0.43268328571	22	4.59734356134e-06	4.88915146455e-06	0.24318964347
chr7	18000000	20000000	438	0.0	1376635	169	3.46031914035e-05	3.06850437939e-05	-0.46925400985	21	4.29980484895e-06	3.60145916444e-06	-0.619806949512
chr7	20000000	22000000	439	0.0675247477899	1473559	165	3.15620113958e-05	2.81488202158e-05	-0.448028277048	22	4.20826818611e-06	4.22178727257e-06	0.0123083240759
chr7	22000000	24000000	440	0.450006646822	474449	202	0.000120007970483	0.000114736973005	-0.182402325485	34	2.01993613685e-05	1.81484760549e-05	-0.401007307828
chr7	24000000	26000000	441	0.85654360383	0	276	NA	NA	NA	53	NA	NA	NA
chr7	26000000	28000000	442	1.53013539363	0	315	NA	NA	NA	48	NA	NA	NA
chr7	28000000	30000000	443	2.26532461688	877205	215	6.90852953887e-05	6.12411609961e-05	-0.471832494192	39	1.25317512566e-05	1.09318502337e-05	-0.507984976618
chr7	30000000	32000000	444	3.21642092795	1476221	190	3.6278596664e-05	3.35173035531e-05	-0.31587610958	68	1.29839188061e-05	1.08883996438e-05	-0.656562066609
chr7	32000000	34000000	445	4.20227467656	1577480	294	5.25329423354e-05	5.05870121967e-05	-0.154347735648	117	2.09059668478e-05	1.74562226496e-05	-0.680015321557
chr7	34000000	36000000	446	5.48400102999	1384917	741	0.000150814368196	0.000142657228594	-0.22638362783	925	0.000188263550042	0.000168666767528	-0.43593741439
chr7	36000000	37653027	447	6.57882635104	654009	304	0.000131020157205	0.000123618128223	-0.235463192248	379	0.000163344209147	0.000150577358061	-0.326216494099
chr8	0	2000000	448	3.17085201676	0	194	NA	NA	NA	29	NA	NA	NA
chr8	2000000	4000000	449	2.38507201337	0	268	NA	NA	NA	31	NA	NA	NA
chr8	4000000	6000000	450	1.59413489632	882705	206	6.57809121225e-05	5.47956803832e-05	-0.693660742253	55	1.75628648871e-05	1.66295051783e-05	-0.214654080349
chr8	6000000	8000000	451	0.946835616131	963371	59	1.72626195904e-05	1.3587157683e-05	-0.862157381705	18	5.26656190894e-06	3.27796325283e-06	-1.42056521511
chr8	8000000	10000000	452	0.450899435387	940068	240	7.19615036752e-05	7.10586893714e-05	-0.0521893501814	47	1.40924611364e-05	1.26586587353e-05	-0.408376481037
chr8	10000000	12000000	453	0.196642213288	1749218	257	4.14130715771e-05	4.13959416812e-05	-0.00172171146334	48	7.73473710389e-06	7.61242422253e-06	-0.0635292054224
chr8	12000000	14000000	454	0.119696446673	1435422	207	4.06479834132e-05	3.97975757578e-05	-0.0869056345233	40	7.85468278515e-06	6.42026489331e-06	-0.727560158661
chr8	14000000	16000000	455	0.218889420214	1601961	278	4.89148937372e-05	4.60028283099e-05	-0.247959120429	38	6.68620849645e-06	6.10107500153e-06	-0.347748013559
chr8	16000000	18000000	456	0.453141134548	1395952	163	3.29128413633e-05	2.93668670858e-05	-0.446282975462	36	7.26909379803e-06	7.35585539663e-06	0.0472917858038
chr8	18000000	20000000	457	0.983347553568	1674868	202	3.39953128174e-05	3.06795583451e-05	-0.405052181959	25	4.20734069522e-06	3.98774552288e-06	-0.202007063475
chr8	20000000	22000000	458	1.59012158156	1577020	260	4.64712553255e-05	4.31426628104e-05	-0.298168393445	46	8.22183748066e-06	9.25796755907e-06	0.505357816624
chr8	22000000	24000000	459	2.23215082723	1407078	61	1.22196824348e-05	1.18760483184e-05	-0.114002278761	7	1.40225864006e-06	9.83748254408e-07	-0.981291086624
chr8	24000000	26000000	460	NA	1391741	0	NA	NA	NA	0	NA	NA	NA
chr8	26000000	28000000	461	NA	1328418	0	NA	NA	NA	0	NA	NA	NA
chr8	28000000	30000000	462	NA	1403318	0	NA	NA	NA	0	NA	NA	NA
chr8	30000000	31324166	463	7.7260965617	621174	36	1.6335690202e-05	1.41582500911e-05	-0.528137702206	48	2.17809202694e-05	1.85302770492e-05	-0.599569957438
chr9	0	2000000	464	NA	1121958	0	NA	NA	NA	0	NA	NA	NA
chr9	2000000	4000000	465	1.33238080008	1133741	160	3.97790482053e-05	3.26353197071e-05	-0.74370963839	203	5.04696674105e-05	4.24352002052e-05	-0.661145666184
chr9	4000000	6000000	466	0.731178890488	1114449	229	5.79193315324e-05	4.5979766919e-05	-0.857157161796	316	7.99236190578e-05	6.05302662902e-05	-1.01159365792
chr9	6000000	8000000	467	0.26889821819	1409593	627	0.000125378209605	0.00011556900691	-0.32728640113	917	0.000183368131113	0.00015935917598	-0.548335072359
chr9	8000000	10000000	468	0.101333118228	1447847	789	0.000153604022888	0.00014031723983	-0.362113975796	1009	0.000196434041944	0.000169344005635	-0.577675926033
chr9	10000000	12000000	469	0.213437689202	1427990	782	0.000154358249318	0.000141037402223	-0.361259456868	1039	0.000205087239184	0.000183876416649	-0.433249031826
chr9	12000000	14000000	470	0.596656774069	1630823	633	0.000109407007555	9.85004762045e-05	-0.417034715379	851	0.000147085882195	0.000131415726583	-0.446085729804
chr9	14000000	16000000	471	1.26357853682	1526760	635	0.000117233359209	0.000100532810451	-0.595957049985	865	0.000159695835773	0.000137946059836	-0.570289442201
chr9	16000000	18000000	472	2.33998934945	1373300	515	0.000105703670056	9.47659690258e-05	-0.432536356929	717	0.000147164138699	0.000126755759274	-0.580381226102
chr9	18000000	20000000	473	3.67094537658	1458752	816	0.000157672862314	0.000153624468038	-0.107496378937	1232	0.000238055105846	0.000210439435468	-0.486116861008
chr9	20000000	22000000	474	5.16455403279	1609123	870	0.000152397649082	0.000144331644269	-0.221625984281	1176	0.000205999580828	0.000183938050335	-0.4487402307
chr9	22000000	24000000	475	7.00726318299	1054096	893	0.000238791877928	0.000231797523286	-0.122658255375	993	0.00026553228979	0.000242622463629	-0.361393767504
chr9	24000000	25106277	476	8.64212721502	465381	185	0.000112049864921	0.000102462735965	-0.354975888487	223	0.000135065512851	0.000122830880278	-0.376557737791
chrLGE22	0	773534	477	NA	162595	30	5.20070626687e-05	5.61291293673e-05	0.31067145844	2	3.46713751125e-06	3.30171349219e-06	-0.111868388138
chrZ	0	2000000	478	1.54143674226	441950	206	0.000131383957541	0.000129605039865	-0.0562407748112	283	0.000180493495068	0.000160437296431	-0.462878571805
chrZ	2000000	4000000	479	1.41267783587	1317325	695	0.000148709984412	0.000134251328699	-0.4068671149	971	0.000207766035775	0.000183541806712	-0.48834849976
chrZ	4000000	6000000	480	1.28570913415	1423630	685	0.000135625607846	0.000124795879473	-0.334134003391	916	0.000181362126696	0.00014925152418	-0.741476418448
chrZ	6000000	8000000	481	1.16180577264	1462308	552	0.000106401678528	8.33577719893e-05	-0.905561423067	687	0.000132423828168	0.000109106541454	-0.736818849043
chrZ	8000000	10000000	482	1.04331050483	1317198	476	0.00010186011156	9.08227760347e-05	-0.452788809002	674	0.0001442304941	0.000116699075973	-0.798718278676
chrZ	10000000	12000000	483	0.939291422676	1231545	526	0.0001203881432	0.000110383384499	-0.347414634941	693	0.000158610234292	0.000134657557869	-0.631951413192
chrZ	12000000	14000000	484	0.841841459453	1366201	509	0.000105015025181	9.1806634448e-05	-0.525730732197	696	0.000143596183744	0.000117652411399	-0.756061276927
chrZ	14000000	16000000	485	0.748148508533	1324220	557	0.00011856139749	9.8437292579e-05	-0.709739546877	735	0.000156449958986	0.000123317877694	-0.88636503105
chrZ	16000000	18000000	486	0.658075503356	1271583	479	0.000106179104362	9.42049977738e-05	-0.471250840149	627	0.000138986009259	0.000111663551403	-0.822365713734
chrZ	18000000	20000000	487	0.588871266368	681406	239	9.88644614593e-05	8.00357527014e-05	-0.79222332094	391	0.000161740604312	0.00013302989469	-0.741015720007
chrZ	20000000	22000000	488	0.51261014659	1090929	375	9.68909108042e-05	7.99608214168e-05	-0.729248308969	503	0.000129963008359	0.000105250710753	-0.794760022012
chrZ	22000000	24000000	489	0.454370744287	1248629	336	7.58497436562e-05	6.51872868899e-05	-0.586286013572	429	9.68438691325e-05	7.43173006891e-05	-0.971494070939
chrZ	24000000	26000000	490	NA	1296872	0	NA	NA	NA	0	NA	NA	NA
chrZ	26000000	28000000	491	NA	1075385	0	NA	NA	NA	0	NA	NA	NA
chrZ	28000000	30000000	492	0.295973413846	0	122	NA	NA	NA	20	NA	NA	NA
chrZ	30000000	32000000	493	0.269004449649	378040	137	0.000102148282773	8.56912941543e-05	-0.665696413402	32	2.38594529104e-05	2.18022041666e-05	-0.339329650043
chrZ	32000000	34000000	494	0.243233682199	1237883	141	3.210611606e-05	2.96686486441e-05	-0.31383416347	17	3.87095016326e-06	2.94645650764e-06	-0.893362641182
chrZ	34000000	36000000	495	0.22335546445	205815	149	0.000204059821496	0.000167575121756	-0.739701378747	19	2.60210510633e-05	2.86409486291e-05	0.380769384312
chrZ	36000000	38000000	496	0.212103198144	826139	149	5.08371740849e-05	4.48248768638e-05	-0.489285330293	32	1.09180508102e-05	8.86813936816e-06	-0.738899670838
chrZ	38000000	40000000	497	NA	1206587	0	NA	NA	NA	0	NA	NA	NA
chrZ	40000000	42000000	498	0.211649772697	1247879	153	3.45594810142e-05	3.24761581768e-05	-0.249491538492	18	4.06582129579e-06	3.69047252009e-06	-0.347318523067
chrZ	42000000	44000000	499	0.218360407831	1267473	95	2.11267720283e-05	1.72120348707e-05	-0.760417433503	13	2.89103196176e-06	3.44240697414e-06	0.691812968795
chrZ	44000000	46000000	500	NA	1087877	0	NA	NA	NA	0	NA	NA	NA
chrZ	46000000	48000000	501	0.272072283753	0	112	NA	NA	NA	16	NA	NA	NA
chrZ	48000000	50000000	502	0.29918060344	0	193	NA	NA	NA	29	NA	NA	NA
chrZ	50000000	52000000	503	0.328242521323	0	68	NA	NA	NA	14	NA	NA	NA
chrZ	52000000	54000000	504	NA	0	0	NA	NA	NA	0	NA	NA	NA
chrZ	54000000	56000000	505	NA	0	0	NA	NA	NA	0	NA	NA	NA
chrZ	56000000	58000000	506	NA	0	0	NA	NA	NA	0	NA	NA	NA
chrZ	58000000	60000000	507	NA	0	0	NA	NA	NA	0	NA	NA	NA
chrZ	60000000	62000000	508	NA	0	0	NA	NA	NA	0	NA	NA	NA
chrZ	62000000	64000000	509	NA	0	0	NA	NA	NA	0	NA	NA	NA
chrZ	64000000	66000000	510	NA	782	0	NA	NA	NA	0	NA	NA	NA
chrZ	66000000	68000000	511	0.967260252306	1277	1	0.000220727965404	0.000375056670651	1.26175876487	1	0.000220727965404	0.000375056670651	1.26175876487
chrZ	68000000	70000000	512	NA	499	0	NA	NA	NA	0	NA	NA	NA
chrZ	70000000	72000000	513	NA	0	0	NA	NA	NA	0	NA	NA	NA
chrZ	72000000	74000000	514	1.28877276027	772166	493	0.00017996352938	0.000168964213722	-0.255438007504	559	0.000204056009987	0.000183591556601	-0.419355752835
chrZ	74000000	74514349	515	1.35485043259	241303	76	8.87767267642e-05	7.30682127755e-05	-0.722142481427	88	0.000102794104674	9.33091982847e-05	-0.377991740346
